epoch,train_loss,val_auroc,val_auprc,val_f1,val_accuracy,val_sensitivity,val_specificity,learning_rate,learning_rate_start,learning_rate_end,learning_rate_mean,epoch_time_seconds,best_checkpoint_this_epoch,val_threshold,best_val_metric,best_val_metric_name,num_bad_epochs,train_time_seconds,val_time_seconds
0,0.3532758469710935,0.9912165129556434,0.992164012087192,0.9655172413793104,0.9626168224299065,0.9739130434782609,0.9494949494949495,0.0004,0.0,0.0004,0.00020062893081761006,2.3489699941128492,True,0.8250339031219482,0.9912165129556434,auroc,0,2.023034203797579,0.2731868326663971
1,0.13781425534343383,0.9909530083443127,0.9924747461880185,0.9620253164556962,0.9579439252336449,0.991304347826087,0.9191919191919192,0.0008,0.0004,0.0008,0.00060062893081761,1.5510092582553625,False,0.5598103404045105,0.9912165129556434,auroc,1,1.357862789183855,0.1931417491286993
2,0.10814069656643478,0.9987703118137901,0.9989329097074476,0.991304347826087,0.9906542056074766,0.991304347826087,0.98989898989899,0.000999726628670463,0.0008,0.000999726628670463,0.0009502684711294626,1.5449798051267862,True,0.04969947040081024,0.9987703118137901,auroc,0,1.3015365786850452,0.19473801366984844
3,0.10793038838654288,0.9985068072024593,0.9987181504227817,0.9829059829059829,0.9813084112149533,1.0,0.9595959595959596,0.0009975414512725057,0.000999726628670463,0.0009975414512725057,0.0009988124481371998,1.4838333688676357,False,0.5756374597549438,0.9987703118137901,auroc,1,1.281301574781537,0.2025274559855461
4,0.07718131098670757,0.9977162933684673,0.9980604855532813,0.9787234042553191,0.9766355140186916,1.0,0.9494949494949495,0.0009931806517013613,0.0009975414512725057,0.0009931806517013613,0.0009955348452557284,1.538444234058261,False,0.9983396530151367,0.9987703118137901,auroc,2,1.3442162051796913,0.1942234430462122
5,0.07890273198637666,0.9991216512955643,0.9992753623188403,0.9912280701754386,0.9906542056074766,0.9826086956521739,1.0,0.000986663298624003,0.0009931806517013613,0.000986663298624003,0.0009900903945786255,1.6128224171698093,True,0.3719213306903839,0.9991216512955643,auroc,0,1.36230562441051,0.19692272879183292
6,0.07165005750684712,0.9992973210364514,0.9994045538083898,0.987012987012987,0.985981308411215,0.991304347826087,0.9797979797979798,0.0009780178907671788,0.000986663298624003,0.0009780178907671788,0.000982502903303429,1.6139674242585897,True,0.9008468985557556,0.9992973210364514,auroc,0,1.3513541705906391,0.19976562075316906
7,0.06188593370951243,0.9992973210364514,0.9993928970739907,0.9913793103448276,0.9906542056074766,1.0,0.9797979797979798,0.0009672822322997304,0.0009780178907671788,0.0009672822322997304,0.0009728055495989426,1.5835651196539402,False,0.48777827620506287,0.9992973210364514,auroc,1,1.3808151315897703,0.20274454727768898
8,0.06761636568157225,0.9996486605182258,0.9996968560736943,0.9956709956709957,0.9953271028037384,1.0,0.98989898989899,0.0009545032675245813,0.0009672822322997304,0.0009545032675245813,0.0009610407375255458,1.6808963771909475,True,0.01860968768596649,0.9996486605182258,auroc,0,1.447786621749401,0.18977365270256996
9,0.05373540247384892,0.9994729907773385,0.9995488760343175,0.9913793103448276,0.9906542056074766,1.0,0.9797979797979798,0.0009397368756032445,0.0009545032675245813,0.0009397368756032445,0.0009472599116130245,1.6347883250564337,False,0.6872695088386536,0.9996486605182258,auroc,1,1.4448825754225254,0.18990298174321651
10,0.0500920422271966,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.0009230476262104677,0.0009397368756032445,0.0009230476262104677,0.0009315233319067352,1.696302119642496,True,0.523745059967041,1.0,auroc,0,1.4362388625741005,0.20654068514704704
11,0.05064416479659062,0.9978041282389108,0.998223605572117,0.9824561403508771,0.9813084112149533,0.9739130434782609,0.98989898989899,0.0009045084971874737,0.0009230476262104677,0.0009045084971874737,0.000913899810465757,1.6543871387839317,False,0.8875141739845276,1.0,auroc,1,1.429248010739684,0.22513536177575588
12,0.048089755627102625,0.9992973210364514,0.9994084660796198,0.9868995633187773,0.985981308411215,0.9826086956521739,0.98989898989899,0.0008842005554284296,0.0009045084971874737,0.0008842005554284296,0.0008944664104652653,1.6088312976062298,False,0.937166154384613,1.0,auroc,2,1.4174545761197805,0.19137322343885899
