epoch,train_loss,val_auroc,val_auprc,val_f1,val_accuracy,val_sensitivity,val_specificity,learning_rate,learning_rate_start,learning_rate_end,learning_rate_mean,epoch_time_seconds,best_checkpoint_this_epoch,val_threshold,best_val_metric,best_val_metric_name,num_bad_epochs,train_time_seconds,val_time_seconds
0,0.6053488446960171,0.5860342555994731,0.6473940652788029,0.7015384615384616,0.5467289719626168,0.991304347826087,0.030303030303030304,0.0004,0.0,0.0004,0.0002004854368932039,10.68134856596589,True,0.49221789836883545,0.5860342555994731,auroc,0,8.41508442349732,2.230524815618992
1,0.5908292545710953,0.44031620553359685,0.4971895948338767,0.7012195121951219,0.5420560747663551,1.0,0.010101010101010102,0.0008,0.0004,0.0008,0.0006004854368932039,13.478296646848321,False,0.4539887011051178,0.5860342555994731,auroc,1,11.205993995070457,2.2722989954054356
2,0.5930177374082861,0.6512955643390426,0.6520923098875695,0.7272727272727273,0.6214953271028038,0.9391304347826087,0.25252525252525254,0.000999726628670463,0.0008,0.000999726628670463,0.0009501968225993172,14.179436376318336,True,0.3544137477874756,0.6512955643390426,auroc,0,11.668667832389474,2.474999191239476
3,0.5875948091010446,0.5559508124725516,0.6519832306754505,0.7055214723926381,0.5514018691588785,1.0,0.030303030303030304,0.0009975414512725057,0.000999726628670463,0.0009975414512725057,0.000998813232763299,15.238197287544608,False,0.4377022683620453,0.6512955643390426,auroc,1,12.706141842529178,2.532051907852292
4,0.5970670311775023,0.52832674571805,0.6507143465841706,0.6990881458966566,0.5373831775700935,1.0,0.0,0.0009931806517013613,0.0009975414512725057,0.0009931806517013613,0.0009955364103484653,15.123282747343183,False,0.5031877756118774,0.6512955643390426,auroc,2,12.614479791373014,2.5087991766631603
5,0.603824722246059,0.5087395696091348,0.6226961289014206,0.7055214723926381,0.5514018691588785,1.0,0.030303030303030304,0.000986663298624003,0.0009931806517013613,0.000986663298624003,0.000990092733294248,15.531597282737494,False,0.5114177465438843,0.6512955643390426,auroc,3,12.968949109315872,2.5626428741961718
6,0.6062584193875489,0.4631532718489241,0.5665918062201616,0.7021943573667712,0.5560747663551402,0.9739130434782609,0.0707070707070707,0.0009780178907671788,0.000986663298624003,0.0009780178907671788,0.0009825060054153287,15.052764730527997,False,0.4961989223957062,0.6512955643390426,auroc,4,12.623731611296535,2.4290289022028446
7,0.6049408594381462,0.45744400527009216,0.5582957711974844,0.7142857142857143,0.5700934579439252,1.0,0.0707070707070707,0.0009672822322997304,0.0009780178907671788,0.0009672822322997304,0.0009728094015423736,15.441610975190997,False,0.5006843209266663,0.6512955643390426,auroc,5,12.90342939645052,2.538177216425538
8,0.6029549786477413,0.5085638998682478,0.6002583321920067,0.7012195121951219,0.5420560747663551,1.0,0.010101010101010102,0.0009545032675245813,0.0009672822322997304,0.0009545032675245813,0.0009610453224569389,15.035300798714161,False,0.46846845746040344,0.6512955643390426,auroc,6,12.656276933848858,2.3790201991796494
9,0.603036055865797,0.419235836627141,0.4922005526517135,0.7055214723926381,0.5514018691588785,1.0,0.030303030303030304,0.0009397368756032445,0.0009545032675245813,0.0009397368756032445,0.000947265209483642,15.01388774253428,False,0.4564852714538574,0.6512955643390426,auroc,7,12.512136986479163,2.501748364418745
10,0.6056547484640936,0.4282389108476065,0.54135930224352,0.6990881458966566,0.5373831775700935,1.0,0.0,0.0009230476262104677,0.0009397368756032445,0.0009230476262104677,0.0009315293195503368,15.018628859892488,False,0.4840506911277771,0.6512955643390426,auroc,8,12.65719791688025,2.3614277970045805
11,0.6029636719562474,0.4190601668862538,0.5437722380482715,0.7033639143730887,0.5467289719626168,1.0,0.020202020202020204,0.0009045084971874737,0.0009230476262104677,0.0009045084971874737,0.0009139064616999005,14.916564049199224,False,0.4472607970237732,0.6512955643390426,auroc,9,12.422086788341403,2.494473857805133
12,0.6045104727438353,0.4320158102766799,0.529803805841329,0.7033639143730887,0.5467289719626168,1.0,0.020202020202020204,0.0008842005554284296,0.0009045084971874737,0.0008842005554284296,0.0008944736962057963,15.11623482964933,False,0.46452581882476807,0.6512955643390426,auroc,10,12.661533446982503,2.454698348417878
